Date,AUDNZD,AUDUSD,EURCAD,EURCHF,EURJPY,EURUSD,GBPCHF,USDCAD,USDJPY,USDSEK,USDSGD,XAGUSD
2013.03.12,1.24472,1.02758,1.33789,1.23591,125.94,1.30319,1.41342,1.02661,96.637,6.39399,1.24874,29.008
2013.03.13,1.25198,1.03266,1.33693,1.23416,124.876,1.30301,1.4117,1.026,95.836,6.34771,1.24657,29.164
2013.03.14,1.25842,1.02986,1.33211,1.23449,124.432,1.29591,1.4217,1.02788,96.02,6.42558,1.24845,28.908
2013.03.15,1.26361,1.03792,1.32995,1.2322,124.84,1.30117,1.42892,1.02206,95.942,6.43457,1.24911,28.811
2013.03.16,1.25752,1.04064,1.33284,1.22718,124.589,1.30746,1.41827,1.01935,95.28,6.39528,1.24685,28.77
2013.03.17,1.25766,1.03515,1.31917,1.21867,121.689,1.29052,1.42787,1.02225,94.318,6.45658,1.24983,28.801
2013.03.18,1.25843,1.03516,1.3192,1.21843,122.333,1.28907,1.42738,1.02335,94.896,6.46308,1.25111,29.017
2013.03.19,1.25796,1.0392,1.32334,1.22606,123.428,1.29435,1.42995,1.02238,95.359,6.44224,1.24916,28.952
2013.03.20,1.25795,1.03607,1.32109,1.21909,122.284,1.28639,1.43055,1.02693,95.06,6.46928,1.25137,28.923
2013.03.21,1.25599,1.03763,1.32722,1.22238,124.132,1.29391,1.42595,1.02564,95.936,6.46658,1.25093,28.801
2013.03.22,1.25429,1.04374,1.32181,1.22106,122.471,1.29031,1.43651,1.0244,94.916,6.48472,1.24911,29.144
2013.03.23,1.24911,1.04417,1.32892,1.22191,122.726,1.29885,1.43207,1.02312,94.46,6.48888,1.24769,28.64
2013.03.24,1.25081,1.044,1.32417,1.22156,122.194,1.29475,1.43657,1.02312,94.378,6.50237,1.24823,28.72
2013.03.25,1.2504,1.04476,1.33099,1.22211,123.475,1.30185,1.43071,1.02233,94.842,6.47027,1.24652,28.665
2013.03.26,1.25294,1.0461,1.31345,1.21922,120.779,1.2857,1.43928,1.02154,93.94,6.51988,1.24406,28.863
2013.03.27,1.24841,1.04734,1.30758,1.21931,121.69,1.28609,1.4374,1.01665,94.629,6.48935,1.24087,28.783
2013.03.28,1.24764,1.04478,1.29828,1.2186,120.486,1.27746,1.44298,1.01627,94.32,6.526,1.24232,28.677
2013.03.29,1.24357,1.0415,1.30172,1.21641,120.665,1.28137,1.4428,1.01587,94.176,6.51818,1.24079,28.322
2013.03.30,1.24427,1.04152,1.30393,1.21641,120.752,1.28184,1.44392,1.0169,94.195,6.51587,1.24067,28.322
2013.03.31,1.24531,1.04183,1.30272,1.21657,120.697,1.28029,1.44301,1.01736,94.258,6.51411,1.24055,28.253
2013.04.01,1.24315,1.04113,1.30249,1.21667,120.714,1.28051,1.44375,1.01714,94.272,6.51747,1.24107,28.278
2013.04.02,1.24507,1.04356,1.30623,1.21605,119.726,1.28483,1.44064,1.01664,93.182,6.50678,1.23892,28.113
2013.04.03,1.24307,1.04558,1.30014,1.21613,119.657,1.2819,1.43326,1.0142,93.341,6.48741,1.23873,27.25
2013.04.04,1.24181,1.04529,1.30321,1.2141,119.314,1.2849,1.43035,1.01415,92.86,6.51347,1.23839,26.934
2013.04.05,1.2393,1.04232,1.30945,1.21581,124.634,1.29257,1.43192,1.01305,96.425,6.52311,1.24025,26.865
2013.04.06,1.23115,1.03824,1.32199,1.21418,126.733,1.29936,1.43287,1.01747,97.568,6.44537,1.24007,27.237
2013.04.07,1.23057,1.03665,1.32016,1.2128,127.374,1.29732,1.43201,1.01784,98.187,6.45568,1.24113,27.346
2013.04.08,1.23103,1.03511,1.32124,1.21317,128.341,1.2991,1.43325,1.017,98.792,6.44728,1.24158,27.303
2013.04.09,1.23033,1.04185,1.32469,1.21717,129.415,1.30293,1.42586,1.01672,99.329,6.40779,1.24163,27.243
2013.04.10,1.23073,1.04864,1.32896,1.21961,129.464,1.308,1.42851,1.01596,98.981,6.38968,1.23907,27.943
2013.04.11,1.22869,1.0536,1.32473,1.2182,130.104,1.30522,1.43017,1.0149,99.685,6.40833,1.23813,27.481
2013.04.12,1.2219,1.05446,1.325,1.2199,130.681,1.3116,1.43173,1.01018,99.633,6.34235,1.23699,27.663
2013.04.13,1.22288,1.05016,1.32841,1.21599,128.987,1.31113,1.42251,1.01352,98.371,6.35665,1.23627,25.918
2013.04.14,1.22521,1.04992,1.33015,1.21551,128.773,1.31141,1.42187,1.01421,98.187,6.34339,1.23621,25.985
2013.04.15,1.22626,1.05089,1.32902,1.21591,128.923,1.30968,1.42537,1.01475,98.441,6.36707,1.23715,25.976
2013.04.16,1.22524,1.03358,1.33545,1.2141,126.353,1.3053,1.42262,1.02307,96.802,6.41657,1.23787,22.712
2013.04.17,1.22212,1.03815,1.3466,1.21537,128.641,1.3178,1.41642,1.02184,97.619,6.36056,1.23399,23.461
2013.04.18,1.21921,1.02992,1.33762,1.21542,127.811,1.30335,1.42163,1.02623,98.065,6.52128,1.23581,23.245
2013.04.19,1.22346,1.0294,1.33874,1.21694,128.195,1.30523,1.42489,1.02565,98.216,6.53429,1.23589,23.329
2013.04.20,1.22014,1.02751,1.3396,1.21844,129.852,1.3051,1.42176,1.02641,99.514,6.54435,1.23703,23.228
2013.04.21,1.22326,1.02767,1.34088,1.21842,130.51,1.30762,1.41922,1.02537,99.802,6.52318,1.23598,23.354
2013.04.22,1.22282,1.02727,1.33935,1.2187,130.329,1.30573,1.42101,1.02572,99.814,6.53452,1.2374,23.264
2013.04.23,1.21891,1.02629,1.33935,1.2203,129.539,1.30592,1.42945,1.02563,99.196,6.53066,1.24042,23.274
2013.04.24,1.21864,1.02579,1.33452,1.22887,129.487,1.29938,1.44019,1.027,99.653,6.65003,1.2418,22.929
2013.04.25,1.21234,1.02754,1.33454,1.23307,129.411,1.30157,1.44735,1.02526,99.428,6.61233,1.24189,23.164
2013.04.26,1.21032,1.02916,1.32676,1.22913,129.175,1.30037,1.4588,1.02028,99.336,6.61037,1.23871,24.454
2013.04.27,1.21211,1.02751,1.3244,1.22818,127.67,1.30274,1.45803,1.01627,98.033,6.57247,1.23604,23.932
2013.04.28,1.21172,1.02808,1.32647,1.22808,127.796,1.30504,1.45716,1.01625,97.942,6.55544,1.23607,24.066
2013.04.29,1.20984,1.02827,1.32552,1.22878,127.612,1.30402,1.4595,1.0164,97.861,6.55661,1.236,24.03
2013.04.30,1.20983,1.03408,1.32502,1.2273,128.169,1.30941,1.45191,1.01188,97.881,6.53919,1.23385,24.434
2013.05.01,1.21075,1.03703,1.32569,1.22383,128.087,1.31679,1.44398,1.00675,97.271,6.48318,1.23132,24.324
2013.05.02,1.20852,1.0282,1.32773,1.22175,128.022,1.31793,1.44335,1.00737,97.138,6.4678,1.23371,23.664
2013.05.03,1.20533,1.02527,1.32083,1.22127,127.968,1.30658,1.45191,1.01085,97.941,6.53587,1.23479,23.767
2013.05.04,1.2084,1.03164,1.32107,1.22664,129.833,1.31131,1.45605,1.00798,98.993,6.50563,1.23343,24.032
2013.05.05,1.20566,1.03026,1.32166,1.22643,130.131,1.31188,1.45503,1.00714,99.177,6.48134,1.23262,24.153
2013.05.06,1.20605,1.02967,1.32295,1.22724,130.048,1.31207,1.4568,1.00829,99.117,6.50127,1.23251,24.111
2013.05.07,1.20333,1.02438,1.31626,1.22698,129.891,1.30722,1.45834,1.00689,99.363,6.54766,1.23127,23.955
2013.05.08,1.20325,1.01745,1.3144,1.2303,129.165,1.3075,1.45608,1.00524,98.79,6.53199,1.23253,23.853
2013.05.09,1.20567,1.01891,1.31973,1.23057,130.131,1.31602,1.45309,1.00275,98.883,6.4968,1.22683,23.9
2013.05.10,1.19962,1.00752,1.3125,1.23745,131.394,1.30316,1.46643,1.0071,100.83,6.55428,1.23369,23.605
2013.05.11,1.20692,1.00205,1.31195,1.24293,131.951,1.29899,1.46982,1.0098,101.626,6.59776,1.23798,23.793
2013.05.12,1.20641,1.00007,1.31211,1.24335,132.145,1.29724,1.47182,1.01138,101.872,6.59987,1.23843,23.779
2013.05.13,1.20694,0.99835,1.3125,1.2431,132.186,1.2967,1.47095,1.01215,101.941,6.60665,1.23997,23.701
2013.05.14,1.20674,0.99689,1.31202,1.24182,132.043,1.29868,1.46359,1.01024,101.677,6.60128,1.24021,23.674
2013.05.15,1.20602,0.99055,1.31732,1.24872,132.194,1.29362,1.4697,1.01828,102.19,6.6651,1.24334,23.466
2013.05.16,1.19903,0.98968,1.30845,1.24362,131.71,1.28824,1.47106,1.0156,102.242,6.67107,1.24579,22.622
2013.05.17,1.20239,0.9824,1.3122,1.24279,131.573,1.2883,1.47369,1.0186,102.137,6.66497,1.25086,22.669
2013.05.18,1.20651,0.97257,1.31969,1.24866,132.493,1.28387,1.47492,1.02791,103.19,6.68757,1.25864,22.166
2013.05.19,1.20522,0.97548,1.32055,1.24575,131.94,1.28421,1.47367,1.02826,102.749,6.68698,1.25723,21.064
2013.05.20,1.20441,0.97637,1.31941,1.24531,131.804,1.28307,1.47286,1.02831,102.722,6.69037,1.25664,21.472
2013.05.21,1.19971,0.98127,1.32055,1.24623,131.682,1.28903,1.47552,1.02443,102.156,6.64668,1.25415,22.683
2013.05.22,1.20162,0.98173,1.32601,1.2522,132.338,1.29197,1.46932,1.02632,102.432,6.60662,1.25841,22.474
2013.05.23,1.20122,0.96633,1.33263,1.25886,132.509,1.28422,1.47377,1.03757,103.182,6.64477,1.26838,22.198
2013.05.24,1.19598,0.96821,1.33354,1.25382,132.357,1.29229,1.46434,1.03195,102.422,6.65598,1.26512,22.493
2013.05.25,1.19297,0.96504,1.33425,1.24284,130.991,1.29323,1.45468,1.03149,101.299,6.64144,1.26356,22.389
2013.05.26,1.18971,0.964,1.33271,1.24339,130.712,1.29347,1.4551,1.03056,101.049,6.63453,1.26365,22.302
2013.05.27,1.1904,0.96335,1.33493,1.24406,130.78,1.29357,1.45492,1.03197,101.101,6.64037,1.26446,22.385
2013.05.28,1.19047,0.96277,1.33786,1.24554,130.781,1.29339,1.45487,1.03435,101.115,6.64181,1.26095,22.629
2013.05.29,1.18776,0.95713,1.33684,1.25503,131.674,1.28446,1.46811,1.04076,102.517,6.71957,1.26974,22.324
2013.05.30,1.188,0.96321,1.33984,1.24458,130.691,1.29465,1.45447,1.03484,100.945,6.64898,1.26556,22.514
2013.05.31,1.19552,0.96671,1.34367,1.24367,131.863,1.30419,1.45205,1.03024,101.109,6.56646,1.25934,22.816
2013.06.01,1.20393,0.95716,1.3473,1.24132,130.567,1.29953,1.45138,1.0373,100.472,6.61814,1.26372,22.255
2013.06.02,1.20578,0.96126,1.34758,1.24184,130.51,1.29933,1.45331,1.03709,100.44,6.61528,1.26153,22.255
2013.06.03,1.20581,0.9619,1.34616,1.24346,130.581,1.29944,1.45511,1.03591,100.487,6.62418,1.26178,22.418
2013.06.04,1.20542,0.97492,1.34419,1.23885,130.355,1.30702,1.45201,1.02841,99.734,6.53947,1.25244,22.696
2013.06.05,1.20282,0.96383,1.3529,1.23956,131.069,1.30714,1.45101,1.03497,100.271,6.56534,1.25449,22.533
2013.06.06,1.19678,0.95075,1.35397,1.233,129.574,1.30864,1.45074,1.03454,99.015,6.59015,1.24979,22.491
2013.06.07,1.19445,0.9556,1.36068,1.23091,128.924,1.32423,1.45004,1.02751,97.359,6.55087,1.24189,22.574
2013.06.08,1.20384,0.94935,1.34729,1.23696,128.873,1.32187,1.45542,1.01953,97.543,6.55599,1.24871,21.573
2013.06.09,1.20122,0.9401,1.34801,1.2357,129.074,1.31906,1.45376,1.02186,97.848,6.56927,1.24976,21.62
2013.06.10,1.20003,0.94204,1.34781,1.23751,129.859,1.32024,1.45522,1.02088,98.361,6.56338,1.25194,21.731
2013.06.11,1.19599,0.94252,1.35163,1.23822,131.077,1.32528,1.45437,1.01988,98.907,6.57157,1.25918,21.882
2013.06.12,1.19689,0.94541,1.35651,1.23164,128.135,1.33122,1.44725,1.01894,96.255,6.55016,1.25351,21.705
2013.06.13,1.19007,0.94691,1.36188,1.22745,127.413,1.33438,1.44256,1.02056,95.484,6.50381,1.25467,21.695
2013.06.14,1.18979,0.96109,1.35816,1.23354,127.675,1.33587,1.45023,1.01667,95.577,6.48077,1.24994,21.821
2013.06.15,1.19007,0.95728,1.35664,1.22913,125.537,1.33466,1.44623,1.01669,94.131,6.4321,1.25074,22.009
2013.06.16,1.188,0.95612,1.35757,1.22958,125.69,1.33476,1.4481,1.01719,94.18,6.42986,1.24993,22.121
2013.06.17,1.18733,0.95646,1.35678,1.23069,125.976,1.33545,1.44972,1.01598,94.331,6.42935,1.25047,22.041
2013.06.18,1.19498,0.95551,1.36119,1.23233,126.367,1.3362,1.44934,1.01869,94.569,6.46409,1.25458,21.884
2013.06.19,1.18594,0.94638,1.36909,1.23242,128.022,1.33929,1.43835,1.02226,95.586,6.44678,1.26233,21.694
2013.06.20,1.17892,0.9279,1.36561,1.2341,128.279,1.32817,1.4377,1.02813,96.58,6.45897,1.26848,21.187
2013.06.21,1.18431,0.91948,1.37307,1.22514,128.323,1.32277,1.43679,1.038,97.008,6.56467,1.27374,19.614
2013.06.22,1.18946,0.92129,1.37221,1.22549,128.468,1.31215,1.4404,1.04516,97.894,6.6696,1.27544,20.056
2013.06.23,1.18932,0.92067,1.37218,1.22602,128.168,1.30912,1.43966,1.04801,97.931,6.65788,1.27336,20.115
2013.06.24,1.19034,0.92426,1.37356,1.22771,128.951,1.31066,1.44131,1.04796,98.387,6.69868,1.2758,20.193
2013.06.25,1.19241,0.92753,1.379,1.22462,128.225,1.3135,1.44078,1.04988,97.622,6.74661,1.27343,19.695
2013.06.26,1.19668,0.92458,1.37608,1.2279,128.352,1.30755,1.44706,1.0524,98.162,6.71448,1.26962,19.554
2013.06.27,1.19392,0.92874,1.36284,1.2264,127.094,1.30162,1.44318,1.04691,97.641,6.74044,1.27264,18.587
2013.06.28,1.18984,0.92617,1.36706,1.23235,128.409,1.30363,1.44209,1.04867,98.499,6.73868,1.26676,18.57
2013.06.29,1.18041,0.91348,1.36779,1.22903,128.982,1.30096,1.43668,1.05146,99.137,6.69418,1.26772,19.672
2013.06.30,1.18099,0.91121,1.3702,1.23018,129.175,1.30146,1.43784,1.05271,99.225,6.69493,1.26799,19.61
2013.07.01,1.17982,0.91409,1.36864,1.22986,129.365,1.30077,1.43792,1.05216,99.446,6.69702,1.2704,19.907
2013.07.02,1.18065,0.92422,1.3722,1.23466,130.182,1.30678,1.43769,1.05003,99.618,6.67658,1.26405,19.653
2013.07.03,1.17983,0.91388,1.36887,1.23428,130.736,1.29745,1.44122,1.05502,100.759,6.71716,1.27126,19.425
2013.07.04,1.16938,0.91158,1.36711,1.23174,129.961,1.30208,1.44557,1.04991,99.809,6.67479,1.27075,19.805
2013.07.05,1.1685,0.91503,1.35667,1.23534,129.241,1.28924,1.44096,1.05232,100.246,6.68858,1.27351,19.542
2013.07.06,1.17602,0.90659,1.35715,1.23648,129.811,1.28303,1.43367,1.05805,101.185,6.80182,1.28137,18.88
2013.07.07,1.17477,0.90497,1.35571,1.23669,129.727,1.28106,1.43626,1.05775,101.258,6.80455,1.27985,18.938
2013.07.08,1.17422,0.9042,1.35538,1.23772,130.04,1.28128,1.4354,1.05781,101.49,6.81837,1.28197,18.868
2013.07.09,1.17105,0.91194,1.35852,1.24027,129.817,1.28606,1.44018,1.05629,100.939,6.78307,1.28042,18.997
2013.07.10,1.16942,0.91543,1.34625,1.244,129.267,1.27769,1.44554,1.05363,101.179,6.8026,1.2783,19.22
2013.07.11,1.16651,0.92357,1.36408,1.24255,129.878,1.31175,1.43299,1.03983,99.014,6.62077,1.26351,19.769
2013.07.12,1.16864,0.91649,1.35798,1.2401,129.337,1.30865,1.43764,1.03766,98.829,6.66088,1.25945,20.097
2013.07.13,1.16279,0.90486,1.35808,1.23611,129.688,1.30679,1.42871,1.03941,99.214,6.6684,1.26189,19.918
2013.07.14,1.16447,0.90701,1.35804,1.23602,129.921,1.30763,1.42861,1.03851,99.347,6.65364,1.26122,19.882
2013.07.15,1.16433,0.90862,1.35683,1.2365,129.563,1.30609,1.43055,1.03884,99.199,6.66853,1.26167,20.029
2013.07.16,1.16519,0.90897,1.36284,1.23844,130.519,1.3058,1.43156,1.0437,99.952,6.67498,1.26329,19.881
2013.07.17,1.16998,0.92459,1.36466,1.23636,130.317,1.31478,1.4226,1.03792,99.117,6.58801,1.2578,19.957
2013.07.18,1.16806,0.92352,1.36472,1.23454,130.608,1.31163,1.43158,1.04041,99.575,6.57048,1.26028,19.376
2013.07.19,1.16084,0.91793,1.36041,1.23801,131.825,1.31087,1.43746,1.03779,100.564,6.56739,1.26637,19.399
2013.07.20,1.15601,0.91692,1.36198,1.23626,132.235,1.31427,1.43696,1.03647,100.594,6.53238,1.26612,19.477
2013.07.21,1.16207,0.91754,1.36133,1.23616,131.921,1.31384,1.43666,1.03621,100.44,6.53448,1.26397,19.536
2013.07.22,1.16159,0.922,1.36245,1.23612,132.08,1.31582,1.43598,1.03542,100.378,6.52917,1.26287,19.833
2013.07.23,1.16059,0.92564,1.36348,1.2345,131.02,1.31908,1.43786,1.03362,99.327,6.48257,1.25971,20.479
2013.07.24,1.16141,0.92861,1.36058,1.2361,131.565,1.32211,1.43712,1.02907,99.511,6.44827,1.2635,20.412
2013.07.25,1.14691,0.91321,1.36107,1.23731,132.432,1.31904,1.43578,1.0318,100.401,6.51255,1.2694,20.111
2013.07.26,1.14575,0.9236,1.36547,1.2343,131.748,1.32737,1.43009,1.02868,99.254,6.48037,1.26485,20.311
2013.07.27,1.14656,0.92663,1.36422,1.23266,130.529,1.32796,1.42769,1.02778,98.257,6.48704,1.26343,19.99
2013.07.28,1.14532,0.92505,1.366,1.23303,130.303,1.32854,1.42756,1.02806,98.071,6.46997,1.26205,19.971
2013.07.29,1.14556,0.92533,1.36434,1.23305,130.149,1.32857,1.42842,1.02692,97.963,6.46845,1.26314,19.915
2013.07.30,1.14608,0.92,1.36105,1.2348,130.039,1.32631,1.42816,1.02616,98.046,6.47427,1.26767,19.798
2013.07.31,1.1348,0.9071,1.36627,1.23307,130.02,1.32656,1.41669,1.02997,98.01,6.55124,1.27017,19.766
2013.08.01,1.12423,0.89515,1.36784,1.23179,130.14,1.33007,1.40519,1.02834,97.847,6.49777,1.27087,19.815
2013.08.02,1.13127,0.8938,1.36692,1.23727,131.356,1.32117,1.4157,1.03462,99.425,6.60363,1.27579,19.597
2013.08.03,1.13506,0.89007,1.37966,1.23389,131.414,1.32802,1.42001,1.03868,98.943,6.59977,1.27133,19.872
2013.08.04,1.14977,0.89154,1.37943,1.23392,131.366,1.32833,1.41957,1.03876,98.931,6.59739,1.27065,19.839
2013.08.05,1.14627,0.89037,1.37924,1.23375,131.348,1.32771,1.42035,1.03879,98.93,6.60462,1.27084,19.868
2013.08.06,1.13718,0.8912,1.37315,1.22953,130.253,1.32575,1.42406,1.03576,98.246,6.58244,1.26804,19.712
2013.08.07,1.13776,0.89853,1.38048,1.23106,129.54,1.33072,1.41933,1.03742,97.347,6.55019,1.26682,19.508
2013.08.08,1.13115,0.90047,1.39028,1.22898,128.816,1.334,1.42758,1.04211,96.564,6.51139,1.26661,19.542
2013.08.09,1.13918,0.91071,1.38188,1.23104,129.466,1.3379,1.42924,1.03283,96.761,6.48857,1.25955,20.227
2013.08.10,1.14344,0.91953,1.37221,1.23041,128.338,1.3342,1.42877,1.02863,96.219,6.49398,1.25691,20.531
2013.08.11,1.14296,0.91872,1.3716,1.23059,128.343,1.33196,1.43131,1.02951,96.298,6.50674,1.25809,20.708
2013.08.12,1.14337,0.9176,1.37194,1.2299,128.121,1.33384,1.43058,1.02856,96.052,6.50598,1.25731,20.828
2013.08.13,1.14182,0.91118,1.37073,1.23138,129.187,1.32917,1.43182,1.03127,97.191,6.52947,1.26362,21.287
2013.08.14,1.14012,0.90971,1.37235,1.2373,130.174,1.32652,1.44089,1.03457,98.135,6.53382,1.26686,21.408
2013.08.15,1.1357,0.91449,1.37047,1.23866,129.701,1.32646,1.4489,1.03311,97.782,6.50428,1.26869,21.91
2013.08.16,1.13112,0.91321,1.37539,1.23543,129.599,1.33504,1.44718,1.03021,97.074,6.50827,1.26824,22.895
2013.08.17,1.13218,0.91835,1.37746,1.23474,129.985,1.33288,1.44753,1.03339,97.518,6.50688,1.26978,23.185
2013.08.18,1.13292,0.91854,1.37873,1.23502,130.067,1.33296,1.44497,1.03406,97.588,6.50841,1.26894,23.254
2013.08.19,1.13274,0.91964,1.37732,1.23578,130.186,1.3329,1.44851,1.03333,97.675,6.51668,1.27011,23.276
2013.08.20,1.13066,0.9114,1.37949,1.23262,130.145,1.33337,1.44638,1.03459,97.604,6.50383,1.27777,23.16
2013.08.21,1.13832,0.90569,1.39522,1.23066,130.613,1.34205,1.43628,1.03962,97.323,6.48685,1.27496,22.988
2013.08.22,1.14331,0.89665,1.39886,1.23196,130.483,1.3341,1.44192,1.04849,97.805,6.57734,1.28458,22.564
2013.08.23,1.1504,0.90152,1.40456,1.23342,132.052,1.33552,1.44023,1.05169,98.874,6.51227,1.2814,23.082
2013.08.24,1.15524,0.90276,1.4044,1.23322,132.06,1.33791,1.43443,1.04957,98.716,6.48057,1.27834,23.995
2013.08.25,1.15692,0.90352,1.40627,1.2328,131.918,1.33854,1.43352,1.05058,98.596,6.48585,1.27795,24.029
2013.08.26,1.15727,0.90269,1.40618,1.2329,132.154,1.33867,1.43489,1.05042,98.72,6.48967,1.27861,23.946
2013.08.27,1.14893,0.90098,1.40482,1.23353,131.484,1.3378,1.43678,1.05009,98.279,6.51517,1.28117,24.25
2013.08.28,1.15176,0.8943,1.40499,1.2282,129.74,1.33907,1.42568,1.04922,96.889,6.48727,1.28418,24.535
2013.08.29,1.14443,0.8945,1.39935,1.23034,130.336,1.33347,1.43253,1.04932,97.742,6.503,1.2768,24.369
2013.08.30,1.14965,0.89247,1.39505,1.23265,130.144,1.32369,1.44388,1.05392,98.313,6.59207,1.27578,23.717
2013.08.31,1.15163,0.89057,1.39322,1.22915,129.701,1.32213,1.44198,1.05369,98.173,6.61258,1.27425,23.449
2013.09.01,1.15152,0.89429,1.39112,1.23094,130.043,1.32108,1.44703,1.05282,98.422,6.61818,1.27442,23.39
2013.09.02,1.15073,0.89363,1.39152,1.23145,129.938,1.32067,1.44692,1.05364,98.387,6.62648,1.27371,23.291
2013.09.03,1.15127,0.89971,1.39177,1.23279,131.325,1.31892,1.45308,1.05522,99.569,6.60286,1.27338,24.167
2013.09.04,1.16051,0.90526,1.38766,1.23337,131.129,1.31716,1.45712,1.05352,99.555,6.62161,1.27783,24.289
2013.09.05,1.16119,0.9168,1.38564,1.23528,131.64,1.31993,1.46173,1.04972,99.732,6.59571,1.27471,23.497
2013.09.06,1.15635,0.91194,1.37747,1.23971,131.344,1.31192,1.47316,1.04994,100.116,6.68538,1.28051,23.184
2013.09.07,1.14683,0.91801,1.371,1.23565,130.563,1.31765,1.46509,1.04039,99.08,6.62277,1.27326,23.695
2013.09.08,1.14947,0.9203,1.37072,1.23617,131.256,1.31622,1.46643,1.04136,99.702,6.62798,1.27287,23.806
2013.09.09,1.15175,0.91903,1.37166,1.23666,131.73,1.3172,1.46758,1.04133,100.007,6.62514,1.27522,23.878
2013.09.10,1.15122,0.92294,1.37486,1.23627,132.187,1.32557,1.4639,1.03722,99.718,6.55692,1.26901,23.704
2013.09.11,1.15447,0.9299,1.37361,1.24028,133.074,1.32673,1.47066,1.03535,100.297,6.54428,1.26766,23.047
2013.09.12,1.14545,0.93324,1.37267,1.2383,132.859,1.33135,1.4717,1.03097,99.795,6.51757,1.26532,23.124
2013.09.13,1.13908,0.92635,1.37285,1.23789,132.414,1.32983,1.47104,1.03234,99.571,6.51407,1.2673,21.97
2013.09.14,1.13592,0.92413,1.37573,1.23587,132.081,1.3293,1.47563,1.03485,99.358,6.55477,1.2694,22.089
2013.09.15,1.13501,0.93284,1.37859,1.23378,131.828,1.33528,1.47208,1.03161,98.649,6.51664,1.26302,22.415
2013.09.16,1.13787,0.93226,1.37754,1.23586,132.257,1.33585,1.47441,1.03123,99.003,6.52127,1.26349,22.25
2013.09.17,1.13901,0.93189,1.37605,1.2361,132.146,1.33354,1.47399,1.03187,99.095,6.51408,1.2613,21.784
2013.09.18,1.13686,0.93523,1.37533,1.23684,132.43,1.33565,1.47267,1.02969,99.151,6.46613,1.25936,21.694
2013.09.19,1.13211,0.94943,1.38249,1.23391,132.782,1.35236,1.47193,1.02223,98.183,6.36398,1.24568,22.959
2013.09.20,1.12611,0.9444,1.38941,1.23226,134.518,1.35334,1.4601,1.0267,99.397,6.33111,1.24444,23.016
2013.09.21,1.1232,0.9391,1.39304,1.23133,134.277,1.35206,1.45693,1.0302,99.31,6.35978,1.25183,21.652
2013.09.22,1.12141,0.93652,1.39604,1.23087,134.386,1.3546,1.45412,1.03045,99.248,6.34053,1.25046,21.795
2013.09.23,1.12411,0.93995,1.39374,1.2326,134.381,1.35334,1.45878,1.02985,99.294,6.35521,1.25031,21.913
2013.09.24,1.12672,0.94193,1.38817,1.22881,133.259,1.34968,1.46034,1.02851,98.737,6.38542,1.25063,21.743
2013.09.25,1.13751,0.93821,1.38863,1.23061,133.015,1.3473,1.46076,1.03066,98.725,6.39778,1.25502,21.726
2013.09.26,1.13542,0.93613,1.39518,1.22999,133.056,1.35172,1.46261,1.03214,98.429,6.42165,1.25384,21.773
2013.09.27,1.13017,0.9357,1.39072,1.22763,133.412,1.34874,1.45975,1.03112,98.916,6.41417,1.25509,21.703
2013.09.28,1.1246,0.93135,1.3931,1.22468,132.816,1.35217,1.46158,1.03016,98.203,6.42767,1.25558,21.632
2013.09.29,1.12507,0.93082,1.39205,1.22295,131.75,1.34923,1.46283,1.03168,97.674,6.43714,1.25648,21.862
2013.09.30,1.12469,0.92978,1.39171,1.22172,131.985,1.34945,1.46357,1.03133,97.809,6.43695,1.2567,21.797
2013.10.01,1.12331,0.93223,1.39593,1.22439,133.042,1.35237,1.46556,1.03223,98.377,6.42105,1.25521,21.683
2013.10.02,1.1371,0.93924,1.39791,1.22584,132.445,1.35226,1.46778,1.03377,97.939,6.3609,1.25227,21.118
2013.10.03,1.129,0.93842,1.40324,1.22577,132.3,1.35898,1.46442,1.03252,97.352,6.37677,1.24861,21.694
2013.10.04,1.13445,0.94002,1.40691,1.22453,132.484,1.36228,1.45228,1.03277,97.254,6.34098,1.24883,21.667
2013.10.05,1.13363,0.94344,1.39558,1.22963,132.133,1.35569,1.45219,1.02921,97.462,6.42537,1.24621,21.583
2013.10.06,1.13391,0.94352,1.39628,1.22923,131.858,1.35629,1.45263,1.02938,97.215,6.41691,1.24663,21.715
2013.10.07,1.13553,0.94404,1.39737,1.22847,131.992,1.35685,1.45223,1.02989,97.278,6.41564,1.24678,21.775
2013.10.08,1.13673,0.94319,1.40069,1.22614,131.32,1.35808,1.45327,1.03138,96.696,6.41257,1.24785,22.288
2013.10.09,1.13656,0.94499,1.40824,1.22657,131.799,1.3599,1.45382,1.03559,96.919,6.41759,1.24858,22.336
2013.10.10,1.13871,0.94485,1.405,1.23101,131.805,1.35183,1.45289,1.03926,97.502,6.4659,1.24993,21.814
2013.10.11,1.14256,0.94547,1.40795,1.23222,132.876,1.35264,1.45522,1.04091,98.235,6.50638,1.24893,21.687
2013.10.12,1.13653,0.9464,1.40101,1.23465,133.423,1.35406,1.45395,1.03454,98.54,6.46893,1.24523,21.214
2013.10.13,1.13396,0.94248,1.40619,1.23325,133.323,1.35595,1.45258,1.03667,98.24,6.46741,1.24589,21.364
2013.10.14,1.13514,0.94461,1.40497,1.23358,133.28,1.35551,1.45295,1.03647,98.322,6.4708,1.24693,21.298
